transaction_id,customer_id,customer_age,income_band,tenure_months,merchant_type,channel,region,hour,day_of_week,week,avg_prev_amount,daily_txn_count,days_since_last_txn,amount,amount_ratio,is_foreign,card_present,high_risk_merchant,night_txn,weekend,risk_score,loss_amount,fraud
1920,101324,48,2,87,electronics,mobile,Thessaly,15,0,5,40.09,2,0.0,114.08,2.85,0,0,1,0,0,32.09,0.0,0
1921,100983,55,1,74,restaurant,pos,Crete,7,5,20,30.79,5,0.0,21.43,0.7,0,1,0,0,1,24.12,0.0,0
1922,101341,38,2,33,electronics,mobile,Attica,20,4,2,58.24,3,0.0,100.16,1.72,0,0,1,0,0,30.5,0.0,0
1923,102063,24,1,39,fashion,online,Aegean,22,1,14,36.31,5,7.0,83.3,2.29,0,0,0,0,0,26.74,0.0,0
1924,101086,39,2,20,restaurant,online,Attica,14,2,37,45.04,3,2.0,21.53,0.48,0,0,0,0,0,23.41,0.0,0
1925,100903,40,4,46,fashion,pos,Crete,6,1,7,39.75,1,4.0,60.45,1.52,0,1,0,0,0,25.77,0.0,0
1926,100329,48,2,61,grocery,online,Attica,5,4,33,115.76,3,0.0,22.79,0.2,0,0,0,1,0,24.93,0.0,0
1927,100899,35,3,55,grocery,online,Central_Macedonia,0,0,34,88.15,4,12.0,33.28,0.38,1,0,0,1,0,32.28,0.0,0
1928,100314,35,3,14,travel,online,Central_Macedonia,18,1,29,76.93,2,4.0,187.87,2.44,0,0,1,0,0,31.6,0.0,0
1929,100456,37,4,31,grocery,online,Attica,21,4,36,119.82,2,0.0,29.25,0.24,0,0,0,0,0,22.26,0.0,0
1930,102380,46,3,49,utility,mobile,Aegean,22,5,23,52.15,2,1.0,94.46,1.81,0,0,0,0,1,26.17,0.0,0
1931,100223,53,1,48,fuel,mobile,Attica,23,6,35,53.94,3,1.0,19.26,0.36,0,0,0,1,1,26.26,0.0,0
1932,101205,70,1,12,restaurant,pos,Central_Macedonia,3,6,39,49.9,3,0.0,36.19,0.73,0,1,0,1,1,28.03,0.0,0
1933,102085,65,1,19,grocery,pos,Attica,16,4,31,36.32,4,2.0,13.33,0.37,0,1,0,0,0,22.94,0.0,0
1934,102383,40,1,25,grocery,pos,Crete,6,1,37,32.99,5,0.0,26.57,0.81,0,1,0,0,0,24.41,0.0,0
1935,100366,33,2,52,restaurant,online,Central_Macedonia,4,5,40,40.56,1,2.0,82.17,2.03,0,0,0,1,1,31.0,0.0,0
1936,100408,35,2,34,fuel,mobile,Central_Macedonia,12,4,22,44.59,3,11.0,98.23,2.2,0,0,0,0,0,26.64,0.0,0
1937,100931,26,3,24,grocery,pos,Crete,16,6,48,27.26,3,14.0,33.24,1.22,1,1,0,0,1,30.72,0.0,0
1938,101386,43,1,55,fuel,pos,Thessaly,17,5,17,45.64,5,2.0,28.75,0.63,0,1,0,0,1,23.93,0.0,0
1939,102399,30,3,48,grocery,pos,Aegean,11,5,3,83.53,2,0.0,27.98,0.33,0,1,0,0,1,22.78,0.0,0
1940,100519,29,1,50,restaurant,pos,Aegean,3,3,51,26.54,4,2.0,32.78,1.24,0,1,0,1,0,29.51,0.0,0
1941,100410,30,3,29,grocery,mobile,Attica,1,5,44,39.02,2,2.0,56.08,1.44,0,0,0,1,1,29.96,0.0,0
1942,100632,53,3,9,electronics,online,Thessaly,1,2,22,36.12,3,2.0,210.75,5.83,0,0,1,1,0,41.24,0.0,0
1943,102185,41,2,37,utility,pos,Attica,18,0,12,34.85,4,1.0,40.67,1.17,0,1,0,0,0,25.18,0.0,0
1944,100075,26,1,23,travel,pos,Attica,13,1,11,20.39,2,3.0,123.78,6.07,1,1,1,0,0,43.27,0.0,0
1945,100950,53,3,66,restaurant,pos,Central_Macedonia,8,3,30,40.01,4,5.0,108.29,2.71,0,1,0,0,0,27.15,0.0,0
1946,100297,56,4,44,fuel,online,Central_Macedonia,19,4,50,92.88,2,11.0,66.14,0.71,0,0,0,0,0,24.16,0.0,0
1947,100392,36,3,19,gaming,online,Central_Macedonia,8,3,17,30.18,1,0.0,74.2,2.46,0,0,1,0,0,31.62,0.0,0
1948,102292,33,1,20,electronics,pos,Central_Macedonia,7,3,37,31.14,2,2.0,98.48,3.16,0,1,1,0,0,32.44,0.0,0
1949,100004,32,2,26,fuel,pos,Crete,19,1,19,56.82,4,2.0,61.09,1.08,0,1,0,0,0,25.01,0.0,0
1950,100803,45,3,90,gaming,mobile,Aegean,13,5,30,57.92,5,10.0,85.2,1.47,0,0,1,0,1,30.03,0.0,0
1951,102288,53,1,53,restaurant,online,Attica,16,1,34,44.39,2,4.0,42.95,0.97,0,0,0,0,0,24.79,0.0,0
1952,101520,44,3,73,restaurant,online,Attica,19,0,40,62.16,3,5.0,42.83,0.69,1,0,0,0,0,29.03,0.0,0
1953,100179,26,4,13,fashion,pos,Attica,7,1,39,63.92,4,6.0,44.76,0.7,0,1,0,0,0,24.13,0.0,0
1954,101162,55,2,27,grocery,mobile,Attica,0,0,12,24.5,2,9.0,15.8,0.64,0,0,0,1,0,27.72,0.0,0
1955,102427,41,1,71,fashion,online,Aegean,15,6,6,35.4,6,8.0,47.89,1.35,0,0,0,0,1,25.51,0.0,0
1956,101001,40,2,83,utility,mobile,Attica,8,2,30,30.73,3,2.0,25.39,0.83,0,0,0,0,0,24.46,0.0,0
1957,101321,47,2,56,electronics,pos,Attica,23,5,22,59.37,3,0.0,58.44,0.98,0,1,1,1,1,34.15,0.0,0
1958,101329,55,2,66,fuel,pos,Central_Macedonia,7,3,15,30.43,3,0.0,20.32,0.67,0,1,0,0,0,24.04,0.0,0
1959,101651,28,2,35,grocery,pos,Attica,19,6,11,64.16,1,13.0,37.34,0.58,0,1,0,0,1,23.77,0.0,0
1960,100468,26,2,24,gaming,mobile,Central_Macedonia,17,4,45,42.77,4,3.0,70.92,1.66,0,0,1,0,0,30.39,0.0,0
1961,102099,41,1,16,grocery,online,Aegean,16,1,5,42.45,2,0.0,8.64,0.2,0,0,0,0,0,21.97,0.0,0
1962,102471,42,1,64,fuel,pos,Thessaly,15,0,8,45.65,2,2.0,27.08,0.59,0,1,0,0,0,23.81,0.0,0
1963,100356,53,2,41,utility,mobile,Attica,1,1,18,75.83,5,5.0,67.52,0.89,0,0,0,1,0,28.59,0.0,0
1964,102045,57,1,105,utility,mobile,Crete,19,4,12,51.15,1,0.0,71.5,1.4,0,0,0,0,0,25.58,0.0,0
1965,102042,36,4,14,grocery,pos,Aegean,6,0,4,50.02,3,1.0,28.14,0.56,0,1,0,0,0,23.71,0.0,0
1966,101854,46,2,38,fashion,online,Attica,13,5,13,56.8,1,7.0,35.37,0.62,0,0,0,0,1,23.9,0.0,0
1967,100927,48,1,36,travel,online,Thessaly,6,2,19,42.36,1,7.0,62.25,1.47,1,0,1,0,0,37.22,0.0,0
1968,101171,49,3,80,fashion,pos,Crete,5,6,23,75.28,4,0.0,232.31,3.09,1,1,0,1,1,40.28,0.0,0
1969,102098,23,2,27,grocery,online,Thessaly,9,0,28,44.14,3,7.0,72.21,1.64,0,0,0,0,0,25.94,0.0,0
1970,100382,48,4,36,grocery,pos,Attica,10,6,7,119.05,3,3.0,47.23,0.4,0,1,0,0,1,23.07,0.0,0
1971,102071,32,1,58,restaurant,mobile,Thessaly,21,6,51,38.46,3,5.0,46.63,1.21,0,0,0,0,1,25.27,0.0,0
1972,102301,49,2,57,grocery,online,Thessaly,9,3,29,21.07,1,2.0,45.31,2.15,0,0,0,0,0,26.58,0.0,0
1973,101704,28,1,11,restaurant,mobile,Crete,22,3,21,37.02,3,13.0,13.41,0.36,0,0,0,0,0,22.92,0.0,0
1974,100853,43,3,38,grocery,online,Attica,16,6,39,34.89,4,7.0,32.47,0.93,0,0,0,0,1,24.71,0.0,0
1975,101397,38,2,28,utility,pos,Attica,15,5,49,35.35,5,3.0,27.27,0.77,0,1,0,0,1,24.32,0.0,0
1976,100125,68,1,32,fashion,pos,Thessaly,22,3,1,33.94,3,2.0,49.69,1.46,0,1,0,0,0,25.68,0.0,0
1977,102329,31,2,9,fashion,online,Crete,23,2,27,53.08,6,0.0,73.53,1.39,0,0,0,1,0,29.85,0.0,0
1978,100856,30,3,59,gaming,pos,Aegean,10,0,47,42.76,4,2.0,51.15,1.2,0,1,1,0,0,29.42,0.0,0
1979,100142,60,4,49,gaming,online,Central_Macedonia,9,6,13,119.69,2,4.0,122.66,1.02,0,0,1,0,1,28.98,0.0,0
1980,101986,52,1,41,travel,pos,Attica,15,6,45,36.7,2,6.0,54.91,1.5,0,1,1,0,1,30.08,0.0,0
1981,101643,45,1,37,electronics,pos,Thessaly,4,6,31,31.85,5,14.0,122.68,3.85,0,1,1,1,1,39.46,0.0,0
1982,101556,36,2,22,fashion,pos,Thessaly,4,0,3,66.34,1,1.0,108.54,1.64,0,1,0,1,0,30.35,0.0,0
1983,100135,28,2,62,gaming,online,Central_Macedonia,7,3,46,48.27,2,4.0,41.73,0.86,0,0,1,0,0,28.51,0.0,0
1984,101877,36,3,27,gaming,pos,Thessaly,13,2,4,26.67,4,13.0,20.19,0.76,0,1,1,0,0,28.15,0.0,0
1985,101593,35,3,37,utility,online,Attica,23,3,37,30.82,3,1.0,23.33,0.76,0,0,0,1,0,28.15,0.0,0
1986,101984,33,1,30,grocery,pos,Attica,17,0,30,76.91,1,0.0,10.77,0.14,0,1,0,0,0,21.42,0.0,0
1987,102068,35,2,22,gaming,online,Attica,7,3,42,42.31,4,0.0,75.68,1.79,0,0,1,0,0,30.62,0.0,0
1988,100529,35,1,17,gaming,online,Attica,18,3,17,34.56,2,6.0,35.24,1.02,1,0,1,0,0,35.81,0.0,0
1989,100526,53,3,83,restaurant,online,Crete,12,1,7,89.43,4,10.0,56.08,0.63,0,0,0,0,0,23.92,0.0,0
1990,102309,25,2,25,fashion,pos,Attica,23,3,26,42.11,3,3.0,30.43,0.72,0,1,0,1,0,28.02,0.0,0
1991,101327,46,4,9,restaurant,pos,Aegean,14,3,39,51.72,3,2.0,94.15,1.82,0,1,0,0,0,26.18,0.0,0
1992,101094,45,2,48,gaming,pos,Attica,23,4,30,42.58,1,3.0,91.13,2.14,0,1,1,1,0,37.07,0.0,0
1993,100718,41,3,83,grocery,online,Crete,18,1,5,43.29,1,2.0,46.57,1.08,0,0,0,0,0,25.01,0.0,0
1994,101597,50,2,85,fashion,pos,Central_Macedonia,12,0,34,40.59,3,9.0,55.18,1.36,0,1,0,0,0,25.52,0.0,0
1995,101884,47,2,33,grocery,mobile,Attica,18,2,21,44.33,4,2.0,41.62,0.94,0,0,0,0,0,24.72,0.0,0
1996,100005,43,2,53,fuel,online,Central_Macedonia,20,0,39,51.2,5,1.0,20.27,0.4,0,0,0,0,0,23.07,0.0,0
1997,101381,55,2,27,grocery,pos,Aegean,4,4,49,38.21,5,2.0,46.94,1.23,0,1,0,1,0,29.5,0.0,0
1998,102483,18,1,110,travel,online,Aegean,17,1,45,34.53,3,2.0,43.78,1.27,0,0,1,0,0,29.59,0.0,0
1999,100701,68,3,28,fuel,online,Attica,23,2,52,51.42,3,10.0,213.72,4.16,0,0,0,1,0,33.38,0.0,0
2000,100702,56,3,22,gaming,pos,Central_Macedonia,12,0,32,147.55,1,2.0,37.96,0.26,0,1,1,0,0,25.51,0.0,0
2001,102195,62,3,60,restaurant,online,Attica,10,3,38,61.76,1,3.0,63.47,1.03,0,0,0,0,0,24.91,0.0,0
2002,100155,31,4,65,fashion,mobile,Central_Macedonia,0,0,6,18.78,3,14.0,111.08,5.91,0,0,0,1,0,34.63,0.0,0
2003,100993,42,2,33,fuel,pos,Attica,17,3,10,38.98,3,0.0,34.3,0.88,0,1,0,0,0,24.59,0.0,0
2004,101145,45,1,53,grocery,pos,Aegean,23,1,8,19.63,2,7.0,26.18,1.33,0,1,0,1,0,29.74,0.0,0
2005,101994,37,1,37,utility,online,Crete,14,4,38,29.95,4,4.0,32.16,1.07,0,0,0,0,0,25.01,0.0,0
2006,100322,44,1,7,utility,pos,Attica,23,6,32,30.49,6,1.0,23.36,0.77,0,1,0,1,1,28.18,0.0,0
2007,101085,45,2,25,restaurant,online,Aegean,3,3,48,20.29,3,2.0,50.24,2.48,0,0,0,1,0,31.64,0.0,0
2008,100380,27,1,16,fashion,online,Crete,12,5,37,78.35,8,1.0,87.32,1.11,1,0,0,0,1,30.44,0.0,0
2009,101969,51,4,40,fashion,online,Attica,18,1,46,63.09,1,2.0,131.71,2.09,1,0,0,0,0,32.44,0.0,0
2010,101580,50,2,44,restaurant,pos,Thessaly,8,2,40,65.59,1,17.0,41.12,0.63,0,1,0,0,0,23.92,0.0,0
2011,101241,34,4,35,gaming,pos,Central_Macedonia,20,5,33,43.52,3,10.0,174.54,4.01,0,1,1,0,1,33.25,0.0,0
2012,100982,26,2,9,utility,mobile,Attica,2,2,27,40.48,2,0.0,155.31,3.84,0,0,0,1,0,33.1,0.0,0
2013,100382,43,2,32,utility,pos,Attica,20,6,8,56.86,3,3.0,57.31,1.01,0,1,0,0,1,24.87,0.0,0
2014,102304,32,2,54,electronics,pos,Attica,1,6,32,23.72,2,8.0,76.73,3.23,0,1,1,1,1,38.73,0.0,0
2015,101619,45,2,74,grocery,pos,Attica,2,5,28,132.16,7,3.0,41.69,0.32,0,1,0,1,1,25.97,0.0,0
2016,100797,32,2,38,fuel,pos,Thessaly,19,4,51,,1,3.0,30.64,0.43,0,1,0,0,0,31.35,37.41,1
2017,101034,60,3,12,utility,pos,Attica,23,2,48,54.1,3,0.0,22.95,0.42,0,1,0,1,0,26.67,0.0,0
2018,101815,34,4,29,utility,pos,Central_Macedonia,9,5,19,45.11,3,14.0,51.79,1.15,0,1,0,0,1,25.15,0.0,0
2019,101798,31,3,48,fuel,online,Aegean,5,6,10,54.16,3,6.0,36.12,0.67,0,0,0,1,1,27.81,0.0,0
2020,101152,42,2,23,restaurant,online,Aegean,13,6,12,15.53,2,0.0,28.31,1.82,0,0,0,0,1,26.19,0.0,0
2021,100757,23,3,77,grocery,mobile,Thessaly,6,2,26,58.21,5,0.0,25.51,0.44,0,0,0,0,0,23.25,0.0,0
2022,101649,32,3,35,fuel,mobile,Thessaly,7,1,51,96.0,4,1.0,38.48,0.4,0,0,0,0,0,23.09,0.0,0
2023,101645,22,2,72,gaming,pos,Aegean,0,6,45,21.45,2,0.0,35.59,1.66,0,1,1,1,1,36.08,0.0,0
2024,101499,45,4,26,electronics,pos,Thessaly,14,0,48,45.42,7,0.0,33.43,0.74,1,1,1,0,0,34.6,0.0,0
2025,100182,53,2,20,fuel,mobile,Central_Macedonia,3,5,13,27.45,4,3.0,55.78,2.03,0,0,0,1,1,31.01,0.0,0
2026,101181,37,2,28,travel,pos,Attica,18,1,1,68.74,4,0.0,87.83,1.28,0,1,1,0,0,29.61,0.0,0
2027,101534,57,3,52,electronics,pos,Attica,4,5,36,61.97,5,0.0,622.67,10.05,0,1,1,1,1,43.67,0.0,0
2028,102375,32,2,46,utility,pos,Central_Macedonia,21,4,21,31.45,4,6.0,33.94,1.08,0,1,0,0,0,25.02,0.0,0
2029,101313,36,2,60,gaming,online,Attica,16,0,25,40.55,2,10.0,69.53,1.71,0,0,1,0,0,30.49,0.0,0
2030,100856,53,2,64,restaurant,pos,Attica,11,6,39,44.11,2,3.0,30.29,0.69,0,1,0,0,1,24.09,0.0,0
2031,101389,51,4,32,restaurant,pos,Attica,10,6,52,34.66,2,17.0,34.19,0.99,0,1,0,0,1,24.83,0.0,0
2032,100443,47,2,67,electronics,pos,Central_Macedonia,7,2,10,25.22,2,10.0,157.12,6.23,0,1,1,0,0,34.82,0.0,0
2033,100226,55,4,14,restaurant,online,Attica,1,1,32,47.13,3,2.0,39.97,0.85,0,0,0,1,0,28.45,0.0,0
2034,101695,41,3,69,fuel,pos,Attica,1,5,2,32.84,3,2.0,52.12,1.59,0,1,0,1,1,42.83,31.56,1
2035,102465,46,2,43,grocery,online,Crete,13,3,27,38.66,3,1.0,102.95,2.66,0,0,0,0,0,27.11,0.0,0
2036,102115,34,2,80,fashion,pos,Attica,20,4,2,28.44,5,9.0,62.09,2.18,0,1,0,0,0,26.62,0.0,0
2037,101459,65,3,37,electronics,pos,Central_Macedonia,16,5,43,52.41,1,16.0,184.93,3.53,0,1,1,0,1,32.81,0.0,0
2038,100100,37,4,46,travel,pos,Attica,20,4,30,56.69,1,2.0,95.04,1.68,0,1,1,0,0,30.42,0.0,0
2039,102469,39,2,55,grocery,pos,Crete,17,3,14,54.16,1,3.0,16.86,0.31,0,1,0,0,0,22.66,0.0,0
2040,101124,45,1,40,fashion,pos,Aegean,8,5,12,38.57,5,2.0,44.07,1.14,0,1,0,0,1,25.14,0.0,0
2041,100724,50,1,27,grocery,mobile,Attica,22,0,35,14.43,3,8.0,14.93,1.03,0,0,0,0,0,24.93,0.0,0
2042,102231,50,2,69,electronics,pos,Thessaly,4,3,14,33.35,1,4.0,197.27,5.92,0,1,1,1,0,41.3,0.0,0
2043,101866,18,2,34,fashion,mobile,Aegean,6,4,21,50.94,3,4.0,24.84,0.49,0,0,0,0,0,23.44,0.0,0
2044,101874,63,2,51,travel,pos,,16,4,1,71.05,3,4.0,83.85,1.18,0,1,1,0,0,29.38,0.0,0
2045,100694,61,2,21,gaming,pos,Thessaly,0,1,19,69.44,1,2.0,278.04,4.0,0,1,1,1,0,39.62,0.0,0
2046,102479,57,2,39,grocery,online,Central_Macedonia,18,5,38,73.19,5,1.0,57.8,0.79,0,0,0,0,1,24.37,0.0,0
2047,101132,44,2,65,utility,online,Attica,7,2,3,43.08,2,1.0,25.01,0.58,1,0,0,0,0,28.55,0.0,0
2048,101328,57,2,54,gaming,pos,Attica,17,4,44,67.7,1,6.0,68.16,1.01,0,1,1,0,0,28.93,0.0,0
2049,101877,45,2,44,restaurant,pos,Attica,17,4,15,95.04,2,1.0,28.08,0.3,0,1,0,0,0,22.57,0.0,0
2050,101649,45,2,15,utility,online,Central_Macedonia,1,0,39,59.64,3,0.0,41.35,0.69,0,0,0,1,0,39.23,38.08,1
2051,100430,50,2,47,electronics,pos,Aegean,7,6,8,47.16,4,2.0,60.13,1.27,0,1,1,0,1,29.6,0.0,0
2052,100756,49,3,25,utility,online,Attica,23,3,8,62.91,1,0.0,93.58,1.49,0,0,0,1,0,30.06,0.0,0
2053,100902,54,3,40,gaming,online,Central_Macedonia,22,0,46,20.74,3,7.0,89.07,4.29,0,0,1,0,0,33.49,0.0,0
2054,102368,18,2,59,utility,pos,Aegean,13,4,50,33.33,3,6.0,28.08,0.84,0,1,0,0,0,24.5,0.0,0
2055,101786,41,3,15,gaming,online,Attica,10,1,14,15.14,2,6.0,32.59,2.15,0,0,1,0,0,31.19,0.0,0
2056,100915,27,4,6,restaurant,pos,Attica,14,6,51,56.51,2,5.0,82.33,1.46,0,1,0,0,1,25.67,0.0,0
2057,101836,53,3,48,restaurant,mobile,Attica,17,1,43,33.06,3,1.0,17.79,0.54,0,0,0,0,0,23.63,0.0,0
2058,101846,31,3,51,fuel,mobile,Attica,1,0,14,23.67,2,12.0,33.39,1.41,1,0,0,1,0,37.06,0.0,0
2059,100985,39,3,22,utility,online,,7,5,42,59.68,5,5.0,19.89,0.33,0,0,0,0,1,22.77,0.0,0
2060,101007,53,2,40,fashion,mobile,Central_Macedonia,0,0,52,29.61,4,10.0,87.97,2.97,0,0,0,1,0,32.24,0.0,0
2061,102235,58,4,36,restaurant,online,Central_Macedonia,12,1,16,54.0,8,13.0,42.34,0.78,1,0,0,0,0,29.4,0.0,0
2062,101404,53,1,18,fuel,pos,Attica,3,2,24,40.79,3,16.0,59.73,1.46,1,1,0,1,0,37.21,0.0,0
2063,100373,51,2,28,restaurant,pos,Crete,21,6,15,20.79,2,4.0,31.79,1.53,0,1,0,0,1,25.78,0.0,0
2064,101799,28,1,31,utility,pos,Attica,9,5,3,46.88,2,0.0,34.07,0.73,0,1,0,0,1,24.2,0.0,0
2065,101473,30,2,61,gaming,pos,Central_Macedonia,21,4,49,41.53,3,14.0,42.76,1.03,0,1,1,0,0,28.99,0.0,0
2066,101272,26,3,52,grocery,online,Attica,22,3,30,61.04,4,4.0,17.75,0.29,0,0,0,0,0,22.54,0.0,0
2067,101812,29,2,50,grocery,pos,Thessaly,6,4,10,28.6,4,0.0,35.41,1.24,0,1,0,0,0,25.31,0.0,0
2068,102267,44,4,50,electronics,online,Crete,17,2,28,94.06,3,0.0,140.48,1.49,0,0,1,0,0,30.07,0.0,0
2069,100826,54,3,60,grocery,pos,Attica,1,6,41,48.96,3,,288.66,5.9,0,1,0,1,1,34.62,0.0,0
2070,101048,54,4,20,gaming,pos,Crete,23,4,45,62.94,2,0.0,29.36,0.47,0,1,1,1,0,31.61,0.0,0
2071,100473,20,3,26,electronics,pos,Central_Macedonia,18,4,41,40.55,5,6.0,114.77,2.83,0,1,1,0,0,32.08,0.0,0
2072,101617,42,2,62,restaurant,mobile,Thessaly,16,3,19,21.12,2,2.0,62.03,2.94,0,0,0,0,0,27.35,0.0,0
2073,101006,39,4,36,fuel,pos,Aegean,13,4,49,60.09,4,2.0,30.16,0.5,0,1,0,0,0,23.5,0.0,0
2074,100855,18,4,39,travel,pos,Attica,2,4,40,76.38,4,6.0,170.27,2.23,0,1,1,1,0,37.23,0.0,0
2075,101741,52,3,20,gaming,pos,Central_Macedonia,6,4,24,44.75,2,2.0,125.62,2.81,0,1,1,0,0,32.05,0.0,0
2076,101020,52,1,21,travel,mobile,Attica,16,2,41,22.09,2,0.0,170.31,7.71,0,0,1,0,0,35.61,0.0,0
2077,101160,35,1,65,grocery,pos,Thessaly,5,2,52,28.07,4,2.0,12.64,0.45,0,1,0,1,0,26.82,0.0,0
2078,101100,38,1,73,fuel,online,Attica,15,5,2,43.32,5,13.0,40.03,0.92,0,0,0,0,1,24.69,0.0,0
2079,100646,44,1,34,gaming,pos,Central_Macedonia,19,2,32,49.02,4,1.0,117.14,2.39,0,1,1,0,0,31.53,0.0,0
2080,100314,47,2,130,gaming,pos,Aegean,21,0,36,61.93,5,2.0,94.64,1.53,0,1,1,0,0,30.14,0.0,0
2081,102068,34,2,36,grocery,online,Attica,1,0,46,63.28,4,4.0,43.94,0.69,0,0,0,1,0,27.92,0.0,0
2082,100229,32,3,67,restaurant,online,Thessaly,13,0,25,30.15,2,5.0,45.24,1.5,0,0,0,0,0,25.74,0.0,0
2083,100812,29,4,44,grocery,online,Attica,3,3,18,70.26,1,0.0,61.12,0.87,0,0,0,1,0,28.52,0.0,0
2084,101668,60,2,32,restaurant,pos,Aegean,5,4,11,44.36,3,0.0,68.9,1.55,0,1,0,1,0,30.19,0.0,0
2085,100328,57,3,50,grocery,mobile,Thessaly,21,2,22,41.62,5,9.0,28.19,0.68,0,0,0,0,0,24.07,0.0,0
2086,101638,29,4,19,fashion,online,Attica,17,0,22,25.88,3,1.0,33.7,1.3,0,0,0,0,0,25.42,0.0,0
2087,101832,31,3,72,gaming,mobile,Attica,16,4,44,40.35,2,9.0,35.8,0.89,1,0,1,0,0,35.28,0.0,0
2088,101657,29,3,30,grocery,pos,Central_Macedonia,18,2,45,107.06,2,2.0,26.17,0.24,0,1,0,0,0,22.26,0.0,0
2089,100762,24,4,38,travel,pos,Crete,2,5,27,67.68,3,4.0,111.87,1.65,1,1,1,1,1,44.92,0.0,0
2090,100049,65,2,27,grocery,pos,Attica,12,2,36,37.1,3,3.0,29.29,0.79,0,1,0,0,0,24.37,0.0,0
2091,102218,33,2,42,fuel,online,Aegean,5,4,39,27.29,3,1.0,90.31,3.31,0,0,0,1,0,32.6,0.0,0
2092,100816,51,2,31,grocery,online,Thessaly,2,4,33,54.17,2,0.0,60.34,1.11,0,0,0,1,0,29.21,0.0,0
2093,102012,38,2,34,fuel,pos,Aegean,21,1,40,84.74,2,11.0,29.06,0.34,0,1,0,0,0,22.82,0.0,0
2094,100494,39,4,31,gaming,pos,Attica,9,5,5,76.06,1,0.0,84.71,1.11,0,1,1,0,1,29.21,0.0,0
2095,100406,39,1,12,grocery,pos,Central_Macedonia,4,5,25,19.76,3,8.0,22.06,1.12,0,1,0,1,1,29.22,0.0,0
2096,101945,46,2,45,fashion,pos,Attica,20,5,35,26.28,1,3.0,47.65,1.81,0,1,0,0,1,26.18,0.0,0
2097,102349,40,4,27,grocery,online,Attica,16,2,27,34.53,2,10.0,47.84,1.39,0,0,0,0,0,25.56,0.0,0
2098,102151,51,3,57,restaurant,pos,Attica,7,1,40,125.44,2,4.0,28.88,0.23,0,1,0,0,0,22.17,0.0,0
2099,101878,56,2,25,travel,pos,Attica,19,2,17,45.62,3,5.0,182.43,4.0,1,1,1,0,0,41.4,0.0,0
2100,100616,35,3,32,gaming,pos,Crete,17,1,50,67.05,3,5.0,48.55,0.72,0,1,1,0,0,28.03,0.0,0
2101,102283,44,1,48,grocery,pos,Attica,6,6,7,39.96,4,7.0,18.9,0.47,1,1,0,0,1,28.0,0.0,0
2102,101669,22,2,47,grocery,mobile,Attica,6,6,42,49.17,4,15.0,13.94,0.28,0,0,0,0,1,22.5,0.0,0
2103,100430,36,4,4,utility,pos,Central_Macedonia,4,5,38,41.57,3,0.0,48.75,1.17,0,1,0,1,1,29.36,0.0,0
2104,100323,42,3,23,utility,mobile,Thessaly,7,0,5,30.94,6,6.0,24.12,0.78,0,0,0,0,0,24.34,0.0,0
2105,102177,40,4,34,utility,online,Thessaly,6,6,13,34.42,3,6.0,113.75,3.3,0,0,0,0,1,27.66,0.0,0
2106,100687,41,1,12,grocery,online,Central_Macedonia,8,5,50,33.54,4,4.0,35.65,1.06,0,0,0,0,1,24.98,0.0,0
2107,101914,48,2,16,fuel,pos,Attica,4,0,36,32.54,5,3.0,50.79,1.56,1,1,0,1,0,37.46,0.0,0
2108,100346,51,3,47,fashion,online,Central_Macedonia,3,0,42,38.31,4,5.0,84.18,2.2,0,0,0,1,0,31.26,0.0,0
2109,100701,18,1,42,restaurant,online,Crete,17,1,44,35.41,3,5.0,10.83,0.31,1,0,0,0,0,26.88,0.0,0
2110,100708,44,3,69,restaurant,pos,Attica,8,3,1,23.08,3,9.0,52.1,2.26,0,1,0,0,0,26.7,0.0,0
2111,100702,38,2,57,fuel,mobile,Attica,2,2,45,23.31,2,4.0,26.49,1.14,0,0,0,1,0,29.27,0.0,0
2112,101686,36,3,24,fuel,pos,Aegean,17,4,38,80.0,5,12.0,17.11,0.21,0,1,0,0,0,22.05,0.0,0
2113,102285,59,2,66,gaming,pos,Attica,5,4,13,74.47,4,1.0,148.57,1.99,0,1,1,1,0,36.79,0.0,0
2114,102275,21,4,57,utility,pos,Attica,9,3,16,116.54,3,1.0,42.25,0.36,0,1,0,0,0,22.92,0.0,0
2115,101853,41,4,32,grocery,online,Attica,20,2,21,51.02,3,3.0,11.13,0.22,0,0,0,0,0,22.08,0.0,0
2116,100506,59,3,36,gaming,pos,Aegean,7,3,32,46.76,2,0.0,37.4,0.8,1,1,1,0,0,34.9,0.0,0
2117,102401,43,3,41,restaurant,pos,Central_Macedonia,4,0,14,79.7,3,0.0,92.02,1.15,0,1,0,1,0,29.32,0.0,0
2118,101355,31,2,36,fuel,pos,Aegean,16,0,15,,1,8.0,29.49,1.48,0,1,0,0,0,25.71,0.0,0
2119,101364,39,2,45,electronics,pos,Thessaly,1,5,29,36.76,6,5.0,71.33,1.94,0,1,1,1,1,36.68,0.0,0
2120,101753,63,2,13,utility,pos,Thessaly,12,1,38,48.98,2,8.0,63.21,1.29,0,1,0,0,0,25.4,0.0,0
2121,101922,56,2,27,electronics,mobile,Attica,19,6,23,35.76,4,1.0,48.2,1.35,0,0,1,0,1,42.09,64.47,1
2122,102382,36,2,16,restaurant,pos,Attica,10,3,10,66.25,3,0.0,25.65,0.39,0,1,0,0,0,23.03,0.0,0
